epoch,trainnum,loss
1,10,321.74713134765625
1,20,310.6020904541016
1,30,307.8284255981445
1,40,297.09523315429686
1,50,337.9278823852539
1,60,329.5167892456055
1,70,368.5630187988281
1,80,298.86524505615233
1,90,291.1499053955078
1,100,299.89916229248047
1,110,348.78690948486326
1,120,311.12439727783203
1,130,320.82532958984376
1,140,306.38255004882814
1,150,338.8294479370117
1,160,296.23057708740237
1,170,316.81476135253905
1,180,304.35413970947263
1,190,264.97227630615237
1,200,264.045458984375
1,210,321.3267761230469
1,220,298.8520980834961
1,230,318.14390716552737
1,240,377.63483276367185
1,250,300.95509643554686
1,260,330.95460815429686
1,270,333.8126907348633
1,280,309.8823928833008
1,290,333.51442565917966
1,300,309.71298828125
1,310,296.4305816650391
1,320,328.0024444580078
1,330,286.11314392089844
1,340,302.2500198364258
1,350,294.18125915527344
1,360,314.71846466064454
1,370,274.6770355224609
1,380,279.9103088378906
1,390,305.82843627929685
1,400,301.88167877197264
1,410,327.1816879272461
1,420,335.0406860351562
1,430,306.7237258911133
1,440,289.3224411010742
1,450,300.38740692138674
1,460,292.93177032470703
1,470,336.7469940185547
1,480,308.2245788574219
1,490,300.9487808227539
1,500,319.03377227783204
1,510,322.29895935058596
1,520,301.9123046875
1,530,325.0170166015625
1,540,303.15774688720705
1,550,335.7053909301758
1,560,332.22374267578124
1,570,334.5563049316406
1,580,304.1128753662109
1,590,295.8568908691406
1,600,277.61637725830076
1,610,295.272883605957
1,620,342.7236602783203
1,630,310.8607208251953
1,640,296.59037017822266
1,650,307.2288848876953
1,660,285.4657012939453
1,670,291.96727447509767
1,680,299.8927520751953
1,690,293.36834106445315
1,700,287.83692932128906
1,710,316.31373596191406
1,720,262.8947982788086
1,730,336.61438751220703
1,740,329.4718017578125
1,750,321.15915832519534
1,760,340.85516662597655
1,770,338.8090072631836
1,780,315.2325180053711
1,790,289.6901794433594
1,800,317.23737182617185
1,810,299.3350860595703
1,820,341.2836578369141
1,830,320.50318145751953
1,840,322.7533905029297
1,850,314.6238525390625
1,860,290.09437408447263
1,870,304.02130737304685
1,880,299.42991333007814
1,890,295.1902359008789
1,900,287.34273834228514
1,910,300.6221893310547
1,920,314.2137649536133
1,930,315.2783233642578
1,940,326.7630218505859
1,950,294.06066131591797
1,960,309.69524841308595
1,970,331.5078186035156
1,980,289.9267608642578
1,990,309.83108673095705
1,1000,285.5516082763672
1,1010,290.3540756225586
1,1020,315.4322540283203
1,1030,314.3630661010742
1,1040,271.25428466796876
1,1050,297.2748748779297
1,1060,301.7925170898437
1,1070,313.60941925048826
1,1080,287.52564392089846
1,1090,271.2677749633789
1,1100,305.4737182617188
1,1110,269.6203582763672
1,1120,309.43437042236326
1,1130,296.4456756591797
1,1140,289.0442428588867
1,1150,296.10413360595703
1,1160,322.1424499511719
1,1170,317.5729248046875
1,1180,321.4514877319336
1,1190,290.0150909423828
1,1200,298.76849365234375
1,1210,311.7429595947266
1,1220,323.25765838623045
1,1230,325.696337890625
1,1240,336.0290496826172
1,1250,311.44188232421874
1,1260,302.1394836425781
1,1270,291.183154296875
1,1280,318.47068481445314
1,1290,300.4052276611328
1,1300,293.60102996826174
1,1310,309.36986083984374
1,1320,304.96311645507814
1,1330,297.7623031616211
1,1340,319.2393295288086
1,1350,292.90406188964846
1,1360,311.17998046875
1,1370,298.63827056884764
1,1380,311.74283294677736
1,1390,298.9087249755859
1,1400,300.924951171875
1,1410,295.28704833984375
1,1420,300.74388580322267
1,1430,296.44495544433596
1,1440,287.13189086914065
1,1450,327.4223373413086
1,1460,337.9151947021484
1,1470,309.6382537841797
1,1480,304.8447631835937
1,1490,331.1311065673828
1,1500,308.1724105834961
1,1510,301.69579162597654
1,1520,306.86155700683594
1,1530,286.7002197265625
1,1540,307.9338638305664
1,1550,305.95394134521484
1,1560,278.56996459960936
1,1570,304.3291351318359
1,1580,296.5905258178711
1,1590,297.9400039672852
1,1600,310.0111450195312
1,1610,321.5794082641602
1,1620,308.2413787841797
1,1630,296.6071975708008
1,1640,290.79369201660154
1,1650,299.5436447143555
1,1660,334.11252746582034
1,1670,291.0429351806641
1,1680,303.47550201416016
1,1690,310.3009399414062
1,1700,319.0459228515625
1,1710,313.8256103515625
1,1720,299.77147521972654
1,1730,285.7231384277344
1,1740,300.23851470947267
1,1750,298.10296936035155
1,1760,321.62249755859375
1,1770,310.7420928955078
1,1780,308.2292419433594
1,1790,313.04188079833983
1,1800,289.09277801513673
1,1810,292.57212524414064
1,1820,307.36110229492186
1,1830,292.15882415771483
1,1840,288.5270050048828
1,1850,302.17420959472656
1,1860,296.6418762207031
1,1870,312.3887451171875
1,1880,348.7531799316406
1,1890,301.3457397460937
1,1900,303.0332626342773
1,1910,307.5047088623047
1,1920,296.4292266845703
1,1930,320.63978576660156
1,1940,303.6509780883789
1,1950,299.5396331787109
1,1960,302.87582244873045
1,1970,297.90418701171876
1,1980,282.39479064941406
1,1990,307.9884536743164
1,2000,304.80694274902345
1,2010,284.34691314697267
1,2020,284.32085876464845
1,2030,349.33397216796874
1,2040,307.0282516479492
1,2050,322.5665985107422
1,2060,310.864794921875
1,2070,307.692333984375
1,2080,304.5825454711914
1,2090,302.29602813720703
1,2100,298.5611572265625
1,2110,316.5628067016602
1,2120,299.4090103149414
1,2130,309.19330444335935
1,2140,300.2891555786133
1,2150,296.3930358886719
1,2160,310.3240463256836
1,2170,316.0069305419922
1,2180,285.9881195068359
1,2190,301.8609191894531
1,2200,310.9609802246094
1,2210,294.9313598632813
1,2220,319.65293579101564
1,2230,322.4563812255859
1,2240,302.9010986328125
1,2250,303.7664428710938
1,2260,304.3823760986328
1,2270,294.1391632080078
1,2280,279.35328063964846
1,2290,308.39384307861326
1,2300,294.9414993286133
1,2310,290.47789306640624
1,2320,304.92560424804685
1,2330,286.485693359375
1,2340,291.3622192382812
1,2350,289.1606948852539
1,2360,314.47674255371095
1,2370,308.7593566894531
1,2380,289.1487762451172
1,2390,284.0538818359375
1,2400,309.21707916259766
1,2410,322.18634338378905
1,2420,312.26536254882814
1,2430,304.94443969726564
1,2440,287.2293014526367
1,2450,313.9113739013672
1,2460,303.2067672729492
1,2470,301.5246078491211
1,2480,286.98229064941404
1,2490,292.8230438232422
1,2500,284.072509765625
1,2510,281.4016876220703
1,2520,296.2009506225586
1,2530,261.05419158935547
1,2540,312.2217330932617
1,2550,317.0439178466797
1,2560,294.7523727416992
1,2570,297.050471496582
1,2580,280.88542022705076
1,2590,276.6516342163086
1,2600,308.6149383544922
1,2610,295.8899642944336
1,2620,300.06768798828125
1,2630,304.357405090332
1,2640,280.39306793212893
1,2650,293.33845977783204
1,2660,281.0280700683594
1,2670,278.4244918823242
1,2680,300.24704895019534
1,2690,326.810888671875
1,2700,288.2188552856445
1,2710,254.34298553466797
1,2720,329.7936157226562
1,2730,295.0672576904297
1,2740,301.29566802978513
1,2750,279.34278259277346
1,2760,316.3403030395508
1,2770,294.94487915039065
1,2780,298.9094757080078
