epoch,trainnum,loss
1,10,323.21906127929685
1,20,321.3091186523437
1,30,320.2957305908203
1,40,319.90867767333987
1,50,315.0363739013672
1,60,309.2412078857422
1,70,317.0390380859375
1,80,322.5270294189453
1,90,317.35185546875
1,100,310.86041259765625
1,110,320.2250442504883
1,120,320.86017150878905
1,130,332.8321899414062
1,140,310.457502746582
1,150,315.78074951171874
1,160,296.6957534790039
1,170,329.84421997070314
1,180,294.2576675415039
1,190,285.08435211181643
1,200,319.1799880981445
1,210,300.61947174072264
1,220,317.032763671875
1,230,324.2871292114258
1,240,312.4596466064453
1,250,285.76591033935546
1,260,293.16615295410156
1,270,277.1674530029297
1,280,325.1805786132812
1,290,333.19307708740234
1,300,298.8117416381836
1,310,310.7585754394531
1,320,317.5887145996094
1,330,308.4605194091797
1,340,319.47914123535156
1,350,298.58792877197266
1,360,298.61661529541016
1,370,304.36388244628904
1,380,259.3090103149414
1,390,319.72230529785156
1,400,316.01780395507814
1,410,317.4341186523437
1,420,282.94177703857423
1,430,300.31909942626953
1,440,310.17135467529295
1,450,321.8227111816406
1,460,348.26648864746096
1,470,308.63873596191405
1,480,314.01605224609375
1,490,302.8401107788086
1,500,304.5503662109375
1,510,290.8219619750977
1,520,281.7506622314453
1,530,293.60711059570315
1,540,268.3372543334961
1,550,347.5799194335938
1,560,303.07531890869143
1,570,309.77745056152344
1,580,290.4485824584961
1,590,335.7934844970703
1,600,304.22512969970705
1,610,289.11759185791016
1,620,301.42017822265626
1,630,311.45118713378906
1,640,311.78746643066404
1,650,311.7184814453125
1,660,298.8596893310547
1,670,312.98158111572263
1,680,297.45804595947266
1,690,310.2829360961914
1,700,303.72652435302734
1,710,298.202131652832
1,720,286.55294036865234
1,730,299.2001708984375
1,740,303.40586853027344
1,750,293.9623275756836
1,760,301.19850158691406
1,770,280.79637451171874
1,780,283.608390045166
1,790,294.1660430908203
1,800,278.6399642944336
1,810,288.10350036621094
1,820,299.01382598876955
1,830,283.3343505859375
1,840,283.05309906005857
1,850,317.7864654541016
1,860,310.80219116210935
1,870,306.6549530029297
1,880,308.23719635009763
1,890,275.14297637939455
1,900,309.76981353759766
1,910,307.8062118530273
1,920,315.35498962402346
1,930,298.829411315918
1,940,294.3928924560547
1,950,303.03491363525393
1,960,325.6526275634766
1,970,316.4984588623047
1,980,318.43596801757815
1,990,304.9532104492188
1,1000,301.0320114135742
1,1010,309.6761779785156
1,1020,294.0765808105469
1,1030,319.5561050415039
1,1040,287.8531768798828
1,1050,289.00063171386716
1,1060,307.09024505615236
1,1070,304.2719253540039
1,1080,272.25895233154296
1,1090,320.8435882568359
1,1100,284.27862548828125
1,1110,306.3206756591797
1,1120,316.87881622314455
1,1130,283.0645690917969
1,1140,292.2142837524414
1,1150,316.59275512695314
1,1160,263.62672424316406
1,1170,273.40177764892576
1,1180,304.8869232177734
1,1190,351.63758392333983
1,1200,305.56744079589845
1,1210,315.364306640625
1,1220,301.68601379394534
1,1230,310.82399291992186
1,1240,276.07702178955077
1,1250,286.13197326660156
1,1260,300.58897094726564
1,1270,312.5404327392578
1,1280,263.75617065429685
1,1290,317.0320556640625
1,1300,302.9412506103516
1,1310,308.24881439208986
1,1320,294.7990951538086
1,1330,298.5792572021484
1,1340,301.284114074707
1,1350,314.48157653808596
1,1360,315.305859375
1,1370,303.8133880615234
1,1380,311.506689453125
1,1390,307.4380935668945
1,1400,309.92401123046875
1,1410,304.54917297363284
1,1420,281.4912704467773
1,1430,287.2304626464844
1,1440,287.86971588134764
1,1450,308.3427368164063
1,1460,300.2003936767578
1,1470,299.6885192871094
1,1480,295.1747314453125
1,1490,304.8580291748047
1,1500,316.0990509033203
1,1510,269.5249053955078
1,1520,303.12061767578126
1,1530,281.1475860595703
1,1540,302.9814651489258
1,1550,302.5563934326172
1,1560,316.59169006347656
1,1570,317.1657318115234
1,1580,294.3975570678711
1,1590,305.938037109375
1,1600,308.8341781616211
1,1610,322.64883575439455
1,1620,294.1014862060547
1,1630,283.67602386474607
1,1640,299.4567596435547
1,1650,290.16233520507814
1,1660,298.7512924194336
1,1670,293.66070861816405
1,1680,306.54918060302737
1,1690,291.4639892578125
1,1700,316.5594192504883
1,1710,301.25610809326173
1,1720,293.75575561523436
1,1730,314.9661560058594
1,1740,299.68311767578126
1,1750,287.60389709472656
1,1760,300.9239471435547
1,1770,322.0564682006836
1,1780,307.40459899902345
1,1790,314.9609680175781
1,1800,281.7969604492188
1,1810,297.4868988037109
1,1820,293.3964874267578
1,1830,292.1367752075195
1,1840,332.2525909423828
1,1850,301.8460189819336
1,1860,306.8072479248047
1,1870,301.847900390625
1,1880,310.59489288330076
1,1890,312.16200256347656
1,1900,300.72959289550784
1,1910,308.89266204833984
1,1920,304.54146881103514
1,1930,301.44122314453125
1,1940,325.72838439941404
1,1950,293.4294464111328
1,1960,304.6928436279297
1,1970,301.5621063232422
1,1980,313.5103271484375
1,1990,293.2935089111328
1,2000,302.9480682373047
1,2010,315.7851959228516
1,2020,300.78099365234374
1,2030,306.7447982788086
1,2040,310.9830261230469
1,2050,287.25476226806643
1,2060,303.33396911621094
1,2070,287.35956420898435
1,2080,312.31226043701173
1,2090,305.10341796875
1,2100,337.1369171142578
1,2110,306.49939117431643
1,2120,294.09605407714844
1,2130,307.8449417114258
1,2140,308.6804595947266
1,2150,297.01915588378904
1,2160,318.0677825927734
1,2170,311.6225219726563
1,2180,297.99070129394534
1,2190,302.404069519043
1,2200,292.49387817382814
1,2210,308.6498687744141
1,2220,314.9657745361328
1,2230,327.7384094238281
1,2240,298.58970947265624
1,2250,299.3759140014648
1,2260,315.4253860473633
1,2270,295.3372116088867
1,2280,298.47034454345703
1,2290,284.6800231933594
1,2300,272.5193557739258
1,2310,299.9898422241211
1,2320,311.14619140625
1,2330,286.3635543823242
1,2340,300.91345367431643
1,2350,306.93556518554686
1,2360,277.57644805908205
1,2370,312.8107620239258
1,2380,284.48341064453126
1,2390,302.2322509765625
1,2400,285.367529296875
1,2410,256.38034973144534
1,2420,330.74024963378906
1,2430,315.5847671508789
1,2440,293.07749938964844
1,2450,291.9873931884766
1,2460,270.1300552368164
1,2470,286.71317596435546
1,2480,314.41612396240237
1,2490,321.790673828125
1,2500,273.7094161987305
1,2510,296.3794876098633
1,2520,314.4132476806641
1,2530,317.4468597412109
1,2540,313.4175048828125
1,2550,296.52245025634767
1,2560,298.3670059204102
1,2570,279.55636444091795
1,2580,323.1404327392578
1,2590,301.24449920654297
1,2600,296.5780517578125
1,2610,274.84564819335935
1,2620,311.07045593261716
1,2630,280.18164215087893
1,2640,331.76708068847654
1,2650,293.86790924072267
1,2660,296.0464813232422
1,2670,304.43482360839846
1,2680,302.2336456298828
1,2690,293.5173004150391
1,2700,298.5781585693359
1,2710,287.4357284545898
1,2720,310.9905487060547
1,2730,304.3792022705078
1,2740,307.02996520996095
1,2750,309.6584411621094
1,2760,282.8394943237305
1,2770,330.1645111083984
1,2780,309.3265686035156
1,2790,299.33520965576173
1,2800,300.52481842041016
1,2810,281.94544677734376
1,2820,289.3461212158203
1,2830,280.89597473144534
1,2840,291.52234649658203
1,2850,322.494189453125
1,2860,299.8003219604492
1,2870,315.0934326171875
1,2880,295.37206268310547
1,2890,324.16642303466796
1,2900,291.3515106201172
1,2910,300.78900756835935
1,2920,284.70713958740237
1,2930,283.5844467163086
1,2940,279.59776763916017
1,2950,345.54960479736326
1,2960,289.7860595703125
1,2970,295.0057647705078
1,2980,298.7000366210938
1,2990,334.5374099731445
1,3000,305.19121704101565
1,3010,290.7493667602539
1,3020,330.3861450195312
1,3030,280.43116607666013
1,3040,307.40526428222654
1,3050,303.38307800292966
1,3060,290.9350112915039
1,3070,316.15526123046874
1,3080,316.77149658203126
1,3090,287.7550643920898
1,3100,292.17723541259767
1,3110,311.1002563476562
1,3120,278.2209442138672
1,3130,303.60542449951174
1,3140,294.6322448730469
1,3150,283.2038513183594
1,3160,246.96895217895508
1,3170,266.5355415344238
1,3180,290.01964263916017
1,3190,303.9547592163086
1,3200,293.0143783569336
1,3210,338.1300506591797
1,3220,307.94493713378904
1,3230,290.32374114990233
1,3240,289.49111328125
1,3250,301.02173309326173
1,3260,320.6723403930664
1,3270,288.99348907470704
1,3280,306.4793640136719
1,3290,312.99584197998047
1,3300,317.1992752075195
1,3310,315.6472534179687
1,3320,302.53709716796874
1,3330,312.7431884765625
1,3340,293.2565887451172
1,3350,284.2526321411133
1,3360,303.98301086425784
1,3370,313.11505737304685
1,3380,298.12776947021484
1,3390,313.6429443359375
1,3400,321.59824523925784
1,3410,305.3432373046875
1,3420,282.23528442382815
1,3430,307.861262512207
1,3440,297.38299865722655
1,3450,296.95677185058594
1,3460,311.08702545166017
1,3470,323.526220703125
1,3480,290.4965484619141
1,3490,281.06145629882815
1,3500,281.02184906005857
1,3510,343.69495849609376
1,3520,297.53529052734376
1,3530,292.6699813842773
1,3540,290.29034729003905
1,3550,318.5321304321289
1,3560,310.3146148681641
1,3570,315.1974731445313
1,3580,289.2875503540039
1,3590,322.4438110351563
1,3600,304.10780944824216
1,3610,293.4330322265625
1,3620,284.3045364379883
1,3630,282.5581909179688
1,3640,305.5028015136719
1,3650,305.33341522216796
1,3660,282.69808807373045
1,3670,296.569384765625
1,3680,305.3780990600586
1,3690,286.1279022216797
1,3700,307.3997283935547
1,3710,292.8545486450195
1,3720,307.8304779052734
1,3730,306.83677368164064
1,3740,298.9115280151367
1,3750,319.76360778808595
1,3760,292.7945785522461
1,3770,300.4253814697266
1,3780,291.45079040527344
1,3790,285.87784271240236
1,3800,279.1945281982422
1,3810,288.0136016845703
1,3820,310.4358825683594
1,3830,301.7297622680664
1,3840,294.4764709472656
1,3850,286.9277374267578
1,3860,298.3974838256836
1,3870,282.71470336914064
1,3880,330.7497985839844
1,3890,302.32581329345703
1,3900,301.3750686645508
1,3910,302.4932373046875
1,3920,300.262353515625
1,3930,317.7761657714844
1,3940,305.33905029296875
1,3950,285.45439453125
1,3960,296.52310333251955
1,3970,293.22821655273435
1,3980,289.5104721069336
1,3990,293.6971664428711
1,4000,312.54404296875
1,4010,309.01057586669924
1,4020,289.7947067260742
1,4030,297.07786865234374
1,4040,287.23973388671874
1,4050,300.28039093017577
1,4060,304.458805847168
1,4070,302.3942474365234
1,4080,305.5402038574219
1,4090,310.56619720458986
1,4100,314.82086181640625
1,4110,296.2850311279297
1,4120,312.33914337158205
1,4130,296.15208587646487
1,4140,280.91564178466797
1,4150,301.8309661865234
1,4160,284.7629165649414
1,4170,284.78479461669923
1,4180,301.044921875
1,4190,307.38524169921874
1,4200,285.1431579589844
1,4210,318.05548706054685
1,4220,281.46085357666016
1,4230,301.36790161132814
1,4240,291.7800888061523
1,4250,318.4085327148438
1,4260,295.5354537963867
1,4270,297.30145568847655
1,4280,300.27166137695315
1,4290,297.4356750488281
1,4300,329.3703338623047
1,4310,298.67198791503904
1,4320,300.5199829101563
1,4330,288.3742080688477
1,4340,303.4989288330078
1,4350,318.88425903320314
1,4360,313.25207672119143
1,4370,302.38779296875
1,4380,292.3244857788086
1,4390,314.0574645996094
1,4400,279.8040084838867
1,4410,310.0444625854492
1,4420,291.0276138305664
1,4430,309.4196517944336
1,4440,289.7013671875
1,4450,282.63381042480466
1,4460,309.04590759277346
1,4470,312.7228271484375
1,4480,312.87284698486326
1,4490,343.2843963623047
1,4500,304.8524398803711
1,4510,304.71179656982423
1,4520,301.2481033325195
1,4530,296.18717803955076
1,4540,310.8935974121094
1,4550,302.9048217773437
1,4560,300.7378631591797
1,4570,292.907470703125
1,4580,308.4320404052734
1,4590,306.5619598388672
1,4600,306.01283264160156
1,4610,301.73758392333986
1,4620,301.66245422363284
1,4630,302.75339660644534
1,4640,286.1550537109375
1,4650,299.56304931640625
1,4660,288.9284729003906
1,4670,319.4721221923828
1,4680,299.187841796875
1,4690,301.8639434814453
1,4700,299.97596588134763
1,4710,290.28375549316405
1,4720,305.57005004882814
1,4730,275.3281936645508
1,4740,312.507585144043
1,4750,300.620378112793
1,4760,295.0907974243164
1,4770,298.4695556640625
2,10,312.87933044433595
2,20,291.88580627441405
2,30,285.8458053588867
2,40,288.5930572509766
2,50,319.13911590576174
2,60,288.6893341064453
2,70,303.35669860839846
2,80,299.002734375
2,90,319.10323028564454
2,100,284.13502044677733
2,110,297.3964599609375
2,120,303.8702697753906
2,130,312.7025451660156
2,140,283.39574127197267
2,150,296.6786422729492
2,160,303.7916961669922
2,170,301.55674743652344
2,180,288.39871673583986
2,190,294.886669921875
2,200,303.4297500610352
2,210,302.0089477539062
2,220,257.77481231689455
2,230,293.94323883056643
2,240,284.36517639160155
2,250,301.19235076904295
2,260,312.6746002197266
2,270,285.7174819946289
2,280,301.2808090209961
2,290,287.8061721801758
2,300,299.460871887207
2,310,290.99620056152344
2,320,304.98988189697263
2,330,311.55100402832034
2,340,294.54374237060546
2,350,259.8960952758789
2,360,303.93601379394534
2,370,301.76289825439454
2,380,286.4678070068359
2,390,291.3926971435547
2,400,301.5984390258789
2,410,297.7492965698242
2,420,291.8801971435547
2,430,327.3078247070313
2,440,322.0657073974609
2,450,284.56447448730466
2,460,319.4174774169922
2,470,270.96717529296876
2,480,291.3060134887695
2,490,310.0960159301758
2,500,306.9913330078125
2,510,293.6886917114258
2,520,294.3507873535156
2,530,280.7125610351562
2,540,334.09674377441405
2,550,282.68204193115236
2,560,294.4816375732422
2,570,311.1347290039063
2,580,289.98148040771486
2,590,316.01695861816404
2,600,285.4955200195312
2,610,294.91388549804685
2,620,286.63321380615236
2,630,330.0064666748047
2,640,293.4105590820312
2,650,307.7256683349609
2,660,339.3757385253906
2,670,287.1004104614258
2,680,318.7381988525391
2,690,294.2303039550781
2,700,301.9558044433594
2,710,308.1346801757812
2,720,293.77449798583984
2,730,305.4662719726563
2,740,297.4770568847656
2,750,273.188703918457
2,760,290.08874053955077
2,770,327.07146911621095
2,780,302.1205032348633
2,790,311.3358459472656
2,800,286.9890625
2,810,300.6282562255859
2,820,316.7875457763672
2,830,315.69724731445314
2,840,295.05948944091796
2,850,270.95972900390626
2,860,300.9066665649414
2,870,297.18019409179686
2,880,299.4017395019531
2,890,267.79113006591797
2,900,323.5091583251953
2,910,294.90040130615233
2,920,280.10941314697266
2,930,315.88748321533205
2,940,307.00623931884763
2,950,302.93271484375
2,960,304.88768310546874
2,970,295.40718536376954
2,980,295.5698699951172
2,990,287.90894622802733
2,1000,302.97666015625
2,1010,298.75499725341797
2,1020,307.7544677734375
2,1030,280.44917755126954
2,1040,302.38173217773436
2,1050,298.1682464599609
2,1060,288.8545623779297
2,1070,296.37021484375
2,1080,328.2439895629883
2,1090,297.0415466308594
2,1100,300.3543334960938
2,1110,314.11318054199216
2,1120,283.94895324707034
2,1130,299.26818389892577
2,1140,292.38287963867185
2,1150,308.64673309326173
2,1160,276.555078125
2,1170,281.78246612548827
2,1180,316.37787475585935
2,1190,296.72983703613284
2,1200,292.48329162597656
2,1210,280.97447967529297
2,1220,314.19337463378906
2,1230,312.04396057128906
2,1240,291.24560699462893
2,1250,290.11397552490234
2,1260,312.2737060546875
2,1270,301.9152801513672
2,1280,297.3405426025391
2,1290,284.38770599365233
2,1300,314.2248474121094
2,1310,291.7491943359375
2,1320,297.9681884765625
2,1330,283.60762176513674
2,1340,289.5336547851563
2,1350,303.9589080810547
2,1360,300.6028198242187
2,1370,303.6709579467773
2,1380,287.1338912963867
2,1390,290.18803253173826
2,1400,298.03243255615234
2,1410,292.435595703125
2,1420,302.6687805175781
2,1430,313.12510681152344
2,1440,313.6555999755859
2,1450,297.75166015625
2,1460,306.6355499267578
2,1470,287.5530471801758
2,1480,302.1256530761719
2,1490,297.6628952026367
2,1500,310.9659423828125
2,1510,279.8937133789062
2,1520,303.51526336669923
2,1530,288.68648834228514
2,1540,333.3601272583008
2,1550,306.17474060058595
2,1560,296.54658203125
